Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,zipcode,pop2016,pop2010,pop2000,cost_living_index_US_avg__100,land_area_sqmi,water_area_sqmi,pop_density_people_per_mile,median_house_value,median_monthly_owner_costs_with_mortgage,median_gross_rent,median_asking_price_for_vacant_for-sale_homecondo,Number_of_Homes,Count_of_Abnb,Density_of_Abnb
2,2,2,0,4,32,105,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,2,115,75,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,60,54,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,2,2,0,6,31,175,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,1,1,0,2,67,65,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,35,50,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,24,125,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,14,75,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
3,4,5,0,8,11,279,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
3,4,4,0,8,26,190,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,25,94,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
3,3,4,0,6,10,479,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,108,50,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,2,0,6,17,125,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,3,10,99,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,2,196,78,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,3,0,4,12,52,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,3,0,5,30,189,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,3,3,0,5,7,185,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,4,51,50,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,30,68,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,4,4,99,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,11,100,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,25,109,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,5,2,29,46,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,2,0,4,9,52,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
2,2,2,0,4,13,135,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,3,71,70,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,122,45,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,4,26,134,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,2,0,3,32,55,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,6,85,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,30,65,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,16,94,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,3,155,80,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,1,1,0,2,39,100,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,5,63,39,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,1,13,39,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,2,0,5,7,204,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,2,2,0,6,3,140,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,4,27,89,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,2,2,0,4,28,110,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,4,10,63,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,4,2,0,2,20,144,0,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,2,0,3,27,46,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,13,60,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,32,55,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,7,89,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,21,50,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,7,46,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,2,0,4,12,159,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,1,2,0,4,3,95,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,3,89,69,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,39,100,0,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,2,2,0,4,6,279,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,35,40,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,2,12,100,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,3,18,145,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,3,4,0,6,22,185,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,3,50,50,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,54,89,0,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,2,6,159,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,28,41,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,2,2,0,5,5,119,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,20,92,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,3,12,89,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,3,5,0,8,44,120,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,3,6,125,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,4,142,55,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,3,5,0,7,10,290,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,4,110,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,4,22,90,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,2,2,5,5,20,139,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,3,5,150,0,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,10,65,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,10,40,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,3,7,130,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,3,191,79,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,3,0,4,5,49,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,2,0,4,13,129,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,2,3,0,6,45,79,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,2,0,4,10,200,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,77,99,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,130,85,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,2,154,38,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
4,4,4,0,8,4,160,1,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
1,1,1,0,1,14,30,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,8,189,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,1,32,34,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,9,55,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,4,3,185,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,135,79,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,121,70,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,84,100,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,3,5,0,6,24,73,0,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
2,2,2,0,5,37,92,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,165,135,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,1,0,2,27,120,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,3,0,4,8,95,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,34,70,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,129,104,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,5,0,8,38,169,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,63,78,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,4,17,82,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,2,3,0,7,11,180,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,5,14,193,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,2,0,4,35,110,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,3,4,0,5,101,152,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,2,0,4,6,145,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,2,0,3,34,79,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,5,56,89,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,55,50,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,2,0,3,70,80,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,2,0,3,22,85,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,8,85,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,1,12,45,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,1,20,35,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,9,205,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,3,4,0,6,47,80,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,8,75,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,3,104,79,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,3,0,6,9,325,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,2,2,0,6,5,115,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,2,3,0,6,6,400,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,85,78,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,3,0,4,4,48,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,25,60,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,4,8,54,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,1,1,0,2,5,239,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,10,60,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,3,79,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,67,70,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,11,99,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,2,2,0,5,16,299,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,1,16,90,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,10,125,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,2,0,4,5,229,1,30305,23394,22999,21380,100.4,6.4,0.0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
2,2,2,0,7,11,145,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,1,7,55,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
2,3,2,0,4,3,250,0,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,13,99,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,1,0,2,7,84,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,17,80,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,3,0,6,27,199,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,73,62,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,217,48,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,27,60,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,2,0,1,3,94,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,4,15,120,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,5,0,6,81,79,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,3,21,92,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,4,20,64,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,208,78,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,113,65,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,21,75,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,5,90,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,3,0,6,44,69,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,1,1,0,2,21,100,0,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,3,6,0,12,19,199,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,4,40,0,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
1,2,2,0,4,14,55,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,87,65,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,10,75,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,8,79,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,3,15,175,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,2,0,4,5,170,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,4,0,6,6,99,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,91,50,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,5,70,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,26,85,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,34,77,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,107,60,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,4,50,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,2,0,4,33,70,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,3,3,0,6,6,300,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,3,0,6,5,375,1,30318,49983,49736,53229,97.5,20.4,0.2,2454,195566,1626,1053,192009,19993.2,18,0.09003061
2,2,2,0,4,22,100,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,4,45,50,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,2,0,4,61,50,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,2,0,5,5,185,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
2,2,3,0,10,16,150,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,8,55,1,30318,49983,49736,53229,97.5,20.4,0.2,2454,195566,1626,1053,192009,19993.2,18,0.09003061
1,1,1,0,4,8,75,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,67,120,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,3,177,85,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,3,4,0,7,70,75,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,3,20,49,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,3,0,5,90,195,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,4,0,6,85,69,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,2,0,3,72,85,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,82,50,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,3,169,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,3,0,6,52,128,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,2,0,4,4,129,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,2,0,3,27,122,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,4,163,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,93,55,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,3,3,0,7,16,120,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,2,0,4,9,135,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,45,74,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,13,45,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,19,40,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
2,2,2,0,4,7,113,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
